L,C,D,H_max,,Policy,timeUsed
1,5,3,72,7,72
1,5,3,72,Bruteforce,72
2,5,3,72,7,144
2,5,3,72,Bruteforce,144
3,5,3,72,7,185
3,5,3,72,Bruteforce,200
4,5,3,72,7,165
4,5,3,72,Bruteforce,272
5,5,3,72,7,292
5,5,3,72,Bruteforce,348
6,5,3,72,7,363
6,5,3,72,Bruteforce,415
7,5,3,72,7,479
7,5,3,72,Bruteforce,493
8,5,3,72,7,466
8,5,3,72,Bruteforce,543
9,5,3,72,7,501
9,5,3,72,Bruteforce,610
10,5,3,72,7,630
10,5,3,72,Bruteforce,697
11,5,3,72,7,521
11,5,3,72,Bruteforce,717
12,5,3,72,7,551
12,5,3,72,Bruteforce,789
13,5,3,72,7,660
13,5,3,72,Bruteforce,860
14,5,3,72,7,662
14,5,3,72,Bruteforce,907
15,5,3,72,7,768
15,5,3,72,Bruteforce,1011
16,5,3,72,7,825
16,5,3,72,Bruteforce,1076
17,5,3,72,7,894
17,5,3,72,Bruteforce,1133
18,5,3,72,7,990
18,5,3,72,Bruteforce,1198
19,5,3,72,7,1047
19,5,3,72,Bruteforce,1276
20,5,3,72,7,839
20,5,3,72,Bruteforce,1293
21,5,3,72,7,1089
21,5,3,72,Bruteforce,1402
22,5,3,72,7,1102
22,5,3,72,Bruteforce,1433
23,5,3,72,7,1051
23,5,3,72,Bruteforce,1538
24,5,3,72,7,1331
24,5,3,72,Bruteforce,1633
25,5,3,72,7,1038
25,5,3,72,Bruteforce,1619
26,5,3,72,7,908
26,5,3,72,Bruteforce,1670
27,5,3,72,7,1222
27,5,3,72,Bruteforce,1741
28,5,3,72,7,1392
28,5,3,72,Bruteforce,1846
29,5,3,72,7,1456
29,5,3,72,Bruteforce,1954
30,5,3,72,7,1469
30,5,3,72,Bruteforce,1986
31,5,3,72,7,1337
31,5,3,72,Bruteforce,2022
32,5,3,72,7,1532
32,5,3,72,Bruteforce,2097
33,5,3,72,7,1386
33,5,3,72,Bruteforce,2104
34,5,3,72,7,1653
34,5,3,72,Bruteforce,2245
35,5,3,72,7,1832
35,5,3,72,Bruteforce,2352
36,5,3,72,7,1614
36,5,3,72,Bruteforce,2340
37,5,3,72,7,1653
37,5,3,72,Bruteforce,2454
38,5,3,72,7,1725
38,5,3,72,Bruteforce,2521
39,5,3,72,7,1651
39,5,3,72,Bruteforce,2491
40,5,3,72,7,1819
40,5,3,72,Bruteforce,2652
41,5,3,72,7,1861
41,5,3,72,Bruteforce,2687
42,5,3,72,7,1574
42,5,3,72,Bruteforce,2681
43,5,3,72,7,1680
43,5,3,72,Bruteforce,2713
44,5,3,72,7,1853
44,5,3,72,Bruteforce,2863
45,5,3,72,7,2167
45,5,3,72,Bruteforce,2974
46,5,3,72,7,2110
46,5,3,72,Bruteforce,3007
47,5,3,72,7,2176
47,5,3,72,Bruteforce,3100
48,5,3,72,7,1996
48,5,3,72,Bruteforce,3138
49,5,3,72,7,2260
49,5,3,72,Bruteforce,3195
50,5,3,72,7,2007
50,5,3,72,Bruteforce,3270
51,5,3,72,7,2293
51,5,3,72,Bruteforce,3332
52,5,3,72,7,2420
52,5,3,72,Bruteforce,3401
53,5,3,72,7,2086
53,5,3,72,Bruteforce,3415
54,5,3,72,7,2440
54,5,3,72,Bruteforce,3543
55,5,3,72,7,2545
55,5,3,72,Bruteforce,3589
56,5,3,72,7,2473
56,5,3,72,Bruteforce,3686
57,5,3,72,7,2305
57,5,3,72,Bruteforce,3746
58,5,3,72,7,2399
58,5,3,72,Bruteforce,3750
59,5,3,72,7,2330
59,5,3,72,Bruteforce,3867
60,5,3,72,7,2609
60,5,3,72,Bruteforce,3866
61,5,3,72,7,2480
61,5,3,72,Bruteforce,3919
62,5,3,72,7,2404
62,5,3,72,Bruteforce,4036
63,5,3,72,7,2582
63,5,3,72,Bruteforce,4104
64,5,3,72,7,2616
64,5,3,72,Bruteforce,4110
65,5,3,72,7,2671
65,5,3,72,Bruteforce,4222
66,5,3,72,7,2863
66,5,3,72,Bruteforce,4311
67,5,3,72,7,3268
67,5,3,72,Bruteforce,4391
68,5,3,72,7,2689
68,5,3,72,Bruteforce,4407
69,5,3,72,7,2729
69,5,3,72,Bruteforce,4495
70,5,3,72,7,2943
70,5,3,72,Bruteforce,4442
71,5,3,72,7,3081
71,5,3,72,Bruteforce,4652
72,5,3,72,7,3321
72,5,3,72,Bruteforce,4731
73,5,3,72,7,3038
73,5,3,72,Bruteforce,4671
74,5,3,72,7,3304
74,5,3,72,Bruteforce,4869
75,5,3,72,7,2973
75,5,3,72,Bruteforce,4800
76,5,3,72,7,3217
76,5,3,72,Bruteforce,4879
77,5,3,72,7,3284
77,5,3,72,Bruteforce,4989
78,5,3,72,7,3147
78,5,3,72,Bruteforce,4996
79,5,3,72,7,3621
79,5,3,72,Bruteforce,5158
80,5,3,72,7,3096
80,5,3,72,Bruteforce,5202
81,5,3,72,7,3043
81,5,3,72,Bruteforce,5244
82,5,3,72,7,3608
82,5,3,72,Bruteforce,5361
83,5,3,72,7,3369
83,5,3,72,Bruteforce,5376
84,5,3,72,7,3734
84,5,3,72,Bruteforce,5513
85,5,3,72,7,3269
85,5,3,72,Bruteforce,5382
86,5,3,72,7,3703
86,5,3,72,Bruteforce,5613
87,5,3,72,7,3831
87,5,3,72,Bruteforce,5635
88,5,3,72,7,3462
88,5,3,72,Bruteforce,5600
89,5,3,72,7,3583
89,5,3,72,Bruteforce,5728
90,5,3,72,7,3475
90,5,3,72,Bruteforce,5824
91,5,3,72,7,3990
91,5,3,72,Bruteforce,5876
92,5,3,72,7,3763
92,5,3,72,Bruteforce,5921
93,5,3,72,7,3312
93,5,3,72,Bruteforce,5944
94,5,3,72,7,3856
94,5,3,72,Bruteforce,6054
95,5,3,72,7,3801
95,5,3,72,Bruteforce,6098
96,5,3,72,7,4059
96,5,3,72,Bruteforce,6196
97,5,3,72,7,4297
97,5,3,72,Bruteforce,6313
98,5,3,72,7,4026
98,5,3,72,Bruteforce,6349
99,5,3,72,7,4312
99,5,3,72,Bruteforce,6411
100,5,3,72,7,4426
100,5,3,72,Bruteforce,6517
101,5,3,72,7,4432
101,5,3,72,Bruteforce,6568
102,5,3,72,7,3957
102,5,3,72,Bruteforce,6537
103,5,3,72,7,4228
103,5,3,72,Bruteforce,6583
104,5,3,72,7,4178
104,5,3,72,Bruteforce,6608
105,5,3,72,7,4329
105,5,3,72,Bruteforce,6770
106,5,3,72,7,4313
106,5,3,72,Bruteforce,6807
107,5,3,72,7,4327
107,5,3,72,Bruteforce,6866
108,5,3,72,7,4490
108,5,3,72,Bruteforce,6918
109,5,3,72,7,4735
109,5,3,72,Bruteforce,7062
110,5,3,72,7,4517
110,5,3,72,Bruteforce,7132
111,5,3,72,7,4572
111,5,3,72,Bruteforce,7120
112,5,3,72,7,4682
112,5,3,72,Bruteforce,7221
113,5,3,72,7,4583
113,5,3,72,Bruteforce,7384
114,5,3,72,7,4431
114,5,3,72,Bruteforce,7271
115,5,3,72,7,4861
115,5,3,72,Bruteforce,7473
116,5,3,72,7,5207
116,5,3,72,Bruteforce,7537
117,5,3,72,7,5138
117,5,3,72,Bruteforce,7561
118,5,3,72,7,5274
118,5,3,72,Bruteforce,7655
119,5,3,72,7,4983
119,5,3,72,Bruteforce,7602
120,5,3,72,7,5022
120,5,3,72,Bruteforce,7799
121,5,3,72,7,4753
121,5,3,72,Bruteforce,7758
122,5,3,72,7,5164
122,5,3,72,Bruteforce,7945
123,5,3,72,7,5236
123,5,3,72,Bruteforce,7971
124,5,3,72,7,4984
124,5,3,72,Bruteforce,8001
125,5,3,72,7,5204
125,5,3,72,Bruteforce,8122
126,5,3,72,7,5254
126,5,3,72,Bruteforce,8059
127,5,3,72,7,5403
127,5,3,72,Bruteforce,8224
128,5,3,72,7,5233
128,5,3,72,Bruteforce,8199
129,5,3,72,7,5369
129,5,3,72,Bruteforce,8266
130,5,3,72,7,5517
130,5,3,72,Bruteforce,8439
131,5,3,72,7,5717
131,5,3,72,Bruteforce,8359
132,5,3,72,7,5766
132,5,3,72,Bruteforce,8507
133,5,3,72,7,5399
133,5,3,72,Bruteforce,8530
134,5,3,72,7,5285
134,5,3,72,Bruteforce,8686
135,5,3,72,7,5532
135,5,3,72,Bruteforce,8744
136,5,3,72,7,5309
136,5,3,72,Bruteforce,8674
137,5,3,72,7,5810
137,5,3,72,Bruteforce,8847
138,5,3,72,7,5726
138,5,3,72,Bruteforce,8935
139,5,3,72,7,6140
139,5,3,72,Bruteforce,8975
140,5,3,72,7,6015
140,5,3,72,Bruteforce,8968
141,5,3,72,7,6133
141,5,3,72,Bruteforce,9103
142,5,3,72,7,5456
142,5,3,72,Bruteforce,9144
143,5,3,72,7,5953
143,5,3,72,Bruteforce,9186
144,5,3,72,7,6180
144,5,3,72,Bruteforce,9450
145,5,3,72,7,6344
145,5,3,72,Bruteforce,9453
146,5,3,72,7,5810
146,5,3,72,Bruteforce,9324
147,5,3,72,7,6029
147,5,3,72,Bruteforce,9466
148,5,3,72,7,6121
148,5,3,72,Bruteforce,9438
149,5,3,72,7,6487
149,5,3,72,Bruteforce,9617
